,case_number,year,type,country,activity,injury,mes,deceso,genero,especies,edad
1494,1912.01.26,1912,Unprovoked,australia,Swimming,FATAL,Jan,Y,M,Unspecified,21.0
1495,1906.01.20,1906,Unprovoked,south africa,Washing horses,"FATAL, hips & thigh bitten ",Jan,Y,M,Unspecified,30.0
1496,1905.03.26,1905,Unprovoked,australia,Bathing,Righ thigh severely bitten,Mar,N,M,Unspecified,40.0
1497,1901.07.30,1901,Unprovoked,south africa,Swimming,"Right leg bitten & foot severed, right arm bitten, bones fractured & nearly severed FATAL",Jul,Y,M,White,29.0
1498,1894.11.28,1997,Unprovoked,australia,Bathing,"""Lost his arm""",Nov,N,M,Unspecified,19.0
1499,1892.03.02,1997,Provoked,australia,Fishing,Lacerations to calf by netted shark PROVOKED INCIDENT,Mar,N,M,Unspecified,21.0
1500,1880.11.25,1997,Unprovoked,australia,Swimming,"Feet bitten, surgically amputated FATAL",Nov,Y,M,Bull,12.0
1501,1868.05.13,1997,Unprovoked,india,Standing,"FATAL, upper left thigh, groin & buttocks severely bitten, leg surgically amputated at the hip  ",May,Y,M,Unspecified,35.0
1502,1800.00.00,1997,Unprovoked,seychelles,a corsair's boat was overturned,"FATAL, all onboard were killed by sharks",Unknown,Y,F,Unspecified,27.89
1503,1797.05.28.R,1997,Unprovoked,Unknown,Dropped overboard,FATAL,May,Y,M,Unspecified,27.89
1504,1792.09.12,1997,Provoked,england,Fishing,"FATAL, PROVOKED INCIDENT",Sep,Y,M,Unspecified,27.89
1505,1791.00.00,1997,Unprovoked,australia,Surfing,"FATAL, ""bitten in two""",Unknown,Y,F,Unspecified,27.89
1506,1788.05.10,1997,Boat,australia,Fishing,"No injury to occupants, shark bit oar and rudder",May,N,M,Unspecified,27.89
1507,1787.07.05,1997,Unprovoked,Unknown,Swimming,FATAL,Jul,Y,M,Unspecified,27.89
1508,1786.08.10.R,1997,Unprovoked,barbados,Washing himself,FATAL,Aug,Y,M,Unspecified,27.89
1509,1785.09.26.R,1997,Unprovoked,england,Surfing,Human remains recovered from shark,Sep,Y,M,Tiger,27.89
1510,1784.12.12,1997,Unprovoked,jamaica,Swimming,Unknown,Dec,Y,M,Unspecified,27.89
1511,1783.03.02,1997,Sea Disaster,martinique,Surfing,Many of the crew were taken by sharks,Mar,Y,M,Unspecified,27.89
1512,1780.08.08,1997,Unprovoked,usa,Swimming,FATAL,Aug,Y,M,Unspecified,27.89
1513,1779.00.00,1997,Unprovoked,usa,Surfing,"FATAL, buttock lacerated  ",Unknown,Y,M,Unspecified,27.89
1514,1776.00.00.R,1997,Unprovoked,guinea,Murder,FATAL,Unknown,Y,M,Unspecified,27.89
1515,1776.00.00.b,1997,Boat,greenland,Surfing,FATAL,Unknown,Y,M,White,27.89
1516,1771.07.12.R,1997,Unprovoked,usa,Fishing,FATAL,Jul,Y,M,Unspecified,27.89
1517,1767.00.00,1997,Invalid,france,Bathing,Lacerations to arm & leg,Unknown,Unknown,M,Unspecified,27.89
1518,1764.00.00,1997,Unprovoked,spain,Swimming,FATAL,Unknown,Y,M,Unspecified,27.89
1519,1758.00.00,1997,Unprovoked,mediterranean sea,"Fell overboard from a frigate & was swallowed by a shark. The captain fired a gun at the shark, and ""the creature cast the man out of his throat.""","""He was taken up alive and but little injured."" ",Unknown,N,M,Unspecified,27.89
1520,1753.10.27.R,1997,Unprovoked,jamaica,Fell overboard,FATAL,Oct,Y,M,Unspecified,27.89
1521,1751.07.27,1997,Unprovoked,usa,Swimming,FATAL,Jul,Y,M,Unspecified,27.89
1522,1749.00.00,1997,Unprovoked,cuba,Swimming,"Right leg severed at knee.  In 1796 he became Lord Mayor of London. In 1778 he commissioned  American artist, John Singleton Copley, to paint the incident: Watson and the Shark",Unknown,N,M,Unspecified,14.0
1523,1755.00.00,1997,Unprovoked,sweden,Surfing,Unknown,Unknown,Unknown,M,Unspecified,27.89
1524,1748.00.00,1997,Unprovoked,panama,Pearl diving,FATAL,Unknown,Y,M,Unspecified,27.89
1525,1742.12.17,1997,Unprovoked,Unknown,Swimming,FATAL,Dec,Y,M,Unspecified,27.89
1526,1738.04.06.R,1997,Unprovoked,italy,Swimming,FATAL,Apr,Y,M,Unspecified,27.89
1527,1733.00.00,1997,Invalid,iceland,Surfing,"Partial hominid remains recovered from shark, probable drowning and scavenging",Unknown,Unknown,M,Unspecified,27.89
1528,1723.00.00,1997,Unprovoked,roatan,Surfing,Struck on thigh,Unknown,Unknown,M,Unspecified,27.89
1529,1721.06.00,1997,Unprovoked,italy,Swimming,"FATAL,  partial remains recovered from sharks gut",Unknown,Y,M,White,27.89
1530,1703.03.26,1997,Unprovoked,barbados,Swimming,"Hand and foot severely bitten, surgically amputated",Mar,N,M,Unspecified,19.0
1531,1700.00.00.c,1997,Unprovoked,france,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1532,1700.00.00.b,1997,Unprovoked,france,Bathing,Leg severed,Unknown,N,M,White,27.89
1533,1700.00.00.a,1997,Unprovoked,barbados,Bathing,FATAL,Unknown,Y,M,Unspecified,27.89
1534,1642.00.00.b,1997,Invalid,guinea,Went overboard,FATAL,Unknown,Unknown,M,Unspecified,27.89
1535,1638.00.00.R,1997,Unprovoked,Unknown,Surfing,Unknown,Unknown,Unknown,M,Unspecified,27.89
1536,1637.00.00.R,1997,Unprovoked,india,Wading,Unknown,Unknown,Unknown,M,Unspecified,27.89
1537,1617.00.00.R,1997,Unprovoked,india,Surfing,Unknown,Unknown,Unknown,M,Unspecified,27.89
1538,1642.00.00,1997,Unprovoked,usa,Swimming ,FATAL,Unknown,Y,M,Unspecified,27.89
1539,1595.00.00,1997,Unprovoked,india,Ship lay at anchor & man was working on its rudder,"Leg severed mid-thigh, hand severed, arm above elbow and part of buttocks. Not known if he survived",Unknown,Unknown,M,Unspecified,27.89
1540,1580.01.10.R,1997,Unprovoked,between portugal & india,Man fell overboard from ship. Those on board threw a rope to him with a wooden block & were pulling him to the ship,"FATAL. ""Shark tore him to pieces.",Jan,Y,M,Unspecified,27.89
1541,1555.00.00,1997,Unprovoked,Unknown,Swimming,Unknown,Unknown,Unknown,M,Unspecified,27.89
1542,1554.00.00,1997,Unprovoked,france,Surfing,Unknown,Unknown,Unknown,M,White,27.89
1543,1543.00.00,1997,Unprovoked,venezuela,Pearl diving,FATAL,Unknown,Y,M,Unspecified,27.89
1544,0500.00.00,1997,Unprovoked,mexico,Surfing,Foot severed,Unknown,N,M,Unspecified,27.89
1545,0077.00.00,1997,Unprovoked,Unknown,Sponge diving,FATAL,Unknown,Y,M,Unspecified,27.89
1546,0005.00.00,1997,Unprovoked,australia,Surfing,Aboriginal rock carving depicts man being attacked by a shark,Unknown,N,M,Unspecified,27.89
1547,0000.0214,1997,Unprovoked,Unknown,Ascending from a dive,"FATAL, shark/s bit him in two",Unknown,Y,M,Unspecified,27.89
1548,0000.0336,1997,Unprovoked,greece,Washing his pig in preparation for a religious ceremony,"FATAL, shark ""bit off all lower parts of him up to the belly""",Unknown,Y,M,Unspecified,27.89
1549,0000.0493,1997,Sea Disaster,greece,Shipwrecked Persian Fleet,Herodotus tells of sharks attacking men in the water,Unknown,Y,M,Unspecified,27.89
1550,0000.0725,1997,Sea Disaster,italy,Shipwreck,Depicts shipwrecked sailors  attacked by a shark/s,Unknown,Y,M,Unspecified,27.89
1551,ND-0154,1997,Unprovoked,canada,Fishing,Arm bitten,Unknown,N,M,Unspecified,27.89
1552,ND-0153,1997,Unprovoked,kenya,Diving,Conway's leg was bitten Higgs injury was FATAL,Unknown,N,M,Unspecified,27.89
1553,ND-0152,1997,Unprovoked,kenya,Diving,FATAL,Unknown,Y,M,Unspecified,27.89
1554,ND-0151,1997,Unprovoked,panama,Swimming/,FATAL,Oct,Y,M,Unspecified,20.0
1555,ND-0150,1997,Unprovoked,uruguay,Swimming,Foot bitten,Unknown,N,M,Unspecified,27.89
1556,ND-0149,1997,Unprovoked,uruguay,Swimming,FATAL,Unknown,Y,M,Unspecified,27.89
1557,ND-0148,1997,Unprovoked,usa,Swimming,Minor injury,Unknown,N,M,Unspecified,27.89
1558,ND-1940,1997,Unprovoked,papua new guinea,Swimming to canoe,FATAL,Unknown,Y,M,Unspecified,27.89
1559,ND-0139,1997,Unprovoked,australia,Surfing,Foot severed,Unknown,N,F,Unspecified,15.0
1560,ND-0138,1997,Unprovoked,australia,Fell into the water,FATAL,Unknown,Y,M,Unspecified,27.89
1561,ND-0136,1997,Unprovoked,usa,Diving,Minor laceration to hand,Unknown,N,M,Unspecified,27.89
1562,ND-0135,1997,Unprovoked,bermuda,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1563,ND-0134,1997,Unprovoked,greece,Swimming,FATAL,Unknown,Y,F,Unspecified,27.89
1564,ND-0133,1997,Unprovoked,usa,Fishing for basking sharks,FATAL PROVOKED INCIDENTS,Unknown,Y,M,Unspecified,27.89
1565,ND-0132,1997,Provoked,india,Surfing,Cut to arm while roping shark PROVOKED INCIDENT,Unknown,N,M,Unspecified,27.89
1566,ND-0130,1997,Unprovoked,lebanon,Collecting fish ,Posterior thigh bitten,Unknown,N,M,Unspecified,27.89
1567,ND-0129,1997,Unprovoked,spain,Skin diving,Injury required 16 stitches,Unknown,N,M,Unspecified,27.89
1568,ND-0127,1997,Unprovoked,sudan,Snorkeling,Leg severely bitten,Unknown,N,F,Unspecified,27.89
1569,ND-0124,1997,Provoked,Unknown,Surfing,Bitten by captive sharks PROVOKED INCIDENTS,Unknown,N,M,Unspecified,27.89
1570,ND-0123,1997,Unprovoked,usa,Shark tagging,Severe abrasion to forearm from captive shark PROVOKED INICIDENT,Unknown,N,F,Unspecified,21.0
1571,ND-0122,1997,Unprovoked,usa,Surfing,Legs bitten,Unknown,N,M,Unspecified,27.89
1572,ND-0119,1997,Unprovoked,djibouti,A dhow capsized,FATAL,Unknown,Y,M,Unspecified,27.89
1573,ND-0118,1997,Unprovoked,libya,Sponge diving,FATAL,Unknown,Y,M,Unspecified,27.89
1574,ND-0116,1997,Unprovoked,australia,Net-fishing,Calf bitten,Unknown,N,M,Unspecified,27.89
1575,ND-0115,1997,Unprovoked,new zealand,Surfing,FATAL,Jun,Y,M,Unspecified,27.89
1576,ND-0114,1997,Unprovoked,Unknown,Netting shrimp,Hand severed,Unknown,N,F,Unspecified,27.89
1577,ND-0113,1997,Unprovoked,vietnam,Bathing,Foot bitten,Unknown,N,M,Unspecified,27.89
1578,ND-0111,1997,Unprovoked,sri lanka,Fishing?,Foot bitten,Unknown,N,M,Unspecified,27.89
1579,ND.0110,1997,Unprovoked,venezuela,Spearfishing ,"FATAL (x3), one survived with minor injuries",Unknown,Y,M,Unspecified,27.89
1580,ND-0109,1997,Unprovoked,usa,Wade-fishing,"No injury, shark rammed his back",Unknown,N,M,Unspecified,27.89
1581,ND-0108,1997,Unprovoked,greece,Free diving for sponges,FATAL,Unknown,Y,M,Unspecified,27.89
1582,ND-0107,1997,Boat,mozambique,Fishing,"No injury to occupants, shark bumped boat",Unknown,N,M,Unspecified,27.89
1583,ND-0106,1997,Unprovoked,south africa,Swimming,"FATAL, body not recovered",Unknown,Y,M,Unspecified,27.89
1584,ND.0104,1997,Unprovoked,australia,Helmet diving,"No injury, helmet bitten",Unknown,N,M,Tiger,27.89
1585,ND.0102,1997,Unprovoked,bahrein,Pearl diving,FATAL,Unknown,Y,M,Tiger,27.89
1586,ND.0100,1997,Unprovoked,bahamas,Spearfishing ,Swim fin bitten,Unknown,N,M,Unspecified,27.89
1587,ND.0097,1997,Unprovoked,usa,Kitesurfing,Hand bitten,Unknown,N,M,Unspecified,27.89
1588,ND.0096,1997,Unprovoked,reunion,yachtsman in a zodiac,Survived,Unknown,N,M,Unspecified,27.89
1589,ND.0095,1997,Unprovoked,solomon islands,Diving,Lacerations to hands and knee,Feb,N,M,Unspecified,27.89
1590,ND.0094,1997,Unprovoked,korea,Diving,"FATAL, injured while diving, then shark bit her ",May,Y,F,Unspecified,27.89
1591,ND.0093,1997,Unprovoked,french polynesia,Fishing,"Speared a shark, fell overboard and another shark severed his arm ",Mar,N,M,Unspecified,27.89
1592,ND.0091,1997,Unprovoked,sudan,Diving,"No injury, BC ripped",Unknown,N,M,Unspecified,27.89
1593,ND.0090,1997,Unprovoked,vanuatu,Surfing,FATAL,Aug,Y,F,Unspecified,27.89
1594,ND.0089,1997,Provoked,vanuatu,Attempting to drive shark from area,Speared shark broke outrigger of canoe throwing man into the water & shark bit his buttock PROVOKED INCIDENT,Aug,N,M,Unspecified,27.89
1595,ND.0088,1997,Unprovoked,iran,Surfing,Foot severed,Unknown,N,M,Bull,27.89
1596,ND.0087,1997,Provoked,usa,Skin diving. Grabbed shark's tail; shark turned & grabbed diver's ankle & began towing him to deep water,"Ankle punctured & lacerated, hands abraded PROVOKED INCIDENT",Unknown,N,M,Unspecified,19.0
1597,ND.0086,1997,Invalid,papua new guinea,Scuba diving,Said to be fatal and involve a 4.6 m to 6 m [15' to 20'] tiger shark but incident highly questionable,Unknown,Y,M,Unspecified,27.89
1598,ND.0085,1997,Unprovoked,red sea?,Free diving,"Shoulder scratched, swim fin bitten",Unknown,N,F,Unspecified,27.89
1599,ND.0084,1997,Unprovoked,south africa,Crossing river on a raft,"FATAL, leg severed",Jan,Y,M,Unspecified,27.89
1600,ND.0083,1997,Unprovoked,usa,"Free diving, collecting sand dollars",Calf bitten,Unknown,N,M,Unspecified,27.89
1601,ND.0082,1997,Unprovoked,greece,Swimming,FATAL,May,Y,F,Unspecified,27.89
1602,ND.0081,1997,Invalid,usa,Diving,"A 4.3 m [14'] shark made threat display. No injury, no attack",Unknown,Unknown,M,Unspecified,27.89
1603,ND.0078,1997,Unprovoked,usa,Canoeing,FATAL,Unknown,Y,M,Unspecified,27.89
1604,ND.0076,1997,Unprovoked,mediterranean sea,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1605,ND.0075,1997,Unprovoked,australia,Diving for trochus,Calf removed,Unknown,N,M,Unspecified,27.89
1606,ND.0074,1997,Unprovoked,australia,Pearl diving,Leg bitten,Unknown,N,M,Unspecified,27.89
1607,ND.0073,1997,Unprovoked,singapore,Swimming,Recovered,Unknown,N,M,Unspecified,27.89
1608,ND.0069,1997,Unprovoked,fiji,Spearfishing ,"No injury, bumped by shark which took speared fish",Unknown,N,M,Unspecified,27.0
1609,ND.0068,1997,Unprovoked,mozambique,Skindiving,Bumped by sharks,Unknown,N,M,Unspecified,36.0
1610,ND.0066,1997,Unprovoked,seychelles,Swimming from capsized pirogue,FATAL,Unknown,Y,M,Tiger,27.89
1611,ND.0065,1997,Unprovoked,iraq,Fishing from a small boat & put his hand in the water while holding a dead fish,Right hand severed,Unknown,N,M,Unspecified,25.0
1612,ND.0064,1997,Unprovoked,iraq,Swimming naked near a date palm where many dates fell into the water,Arm severed,Unknown,N,M,Bull,6.0
1613,ND.0063,1997,Unprovoked,iraq,Swimming in section of river used for washing clothes & cooking utensils,Right leg lacerated & surgically amputated,Unknown,N,M,Bull,16.0
1614,ND.0062,1997,Unprovoked,bahamas,Surfing,Lower leg and forearm severed,Unknown,N,M,White,27.89
1615,ND.0060,1997,Unprovoked,usa,Surfing,Leg injured,Jun,N,F,White,27.89
1616,ND.0059,1997,Unprovoked,bermuda,Spearfishing ,Shoulder abraded by skin of shark,Apr,N,M,Unspecified,27.89
1617,ND.0058,1997,Unprovoked,fiji,Swimming with fish attached to  belt,"""Severely injured when fish were seized by shark""",Unknown,N,F,Unspecified,27.89
1618,ND.0057,1997,Unprovoked,madagascar,Bathing,FATAL,Unknown,Y,M,Unspecified,27.89
1619,ND.0056,1997,Unprovoked,usa,Standing,Abrasions & bruises hip to ankle,Unknown,N,M,Unspecified,27.89
1620,ND.0055,1997,Provoked,bahamas,Testing movie camera in full diving dress,Shark bit diver's sleeve after he patted it on the head PROVOKED INCIDENT,Unknown,N,M,Unspecified,27.89
1621,ND.0054,1997,Unprovoked,indonesia,Swimming near anchored ship,"FATAL, leg severed ",Unknown,Y,M,Unspecified,27.89
1622,ND.0053,1997,Unprovoked,india,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1623,ND.0052,1997,Unprovoked,nicaragua,Lashing logs together when he fell into the water,"FATAL, leg severed ",Unknown,Y,M,Bull,27.89
1624,ND.0051,1997,Provoked,cuba,"Shark fishing, knocked overboard","FATAL, hip bitten  PROVOKED INCIDENT",Unknown,Y,M,Unspecified,50.0
1625,ND.0049,1997,Unprovoked,marshall islands,Swimming,Buttocks bitten,Unknown,N,M,Unspecified,27.89
1626,ND.0048,1997,Unprovoked,kiribati,Diving,No injury,Unknown,N,M,Unspecified,27.89
1627,ND.0047,1997,Unprovoked,north pacific ocean,"Fishing, wading with string of fish",Survived,Mar,N,M,Unspecified,27.89
1628,ND.0046,1997,Unprovoked,kiribati,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1629,ND.0044,1997,Sea Disaster,Unknown,A group of survivors on a raft for 17-days,"FATAL, shark leapt into raft and bit the man who died 4 hours later",Unknown,Y,M,Unspecified,27.89
1630,ND.0043,1997,Unprovoked,solomon islands,Floating on his back,Buttock bitten,Unknown,N,M,Unspecified,27.89
1631,ND.0042,1997,Unprovoked,australia,Free diving,Head bitten,Unknown,N,M,Unspecified,27.89
1632,ND.0041,1997,Unprovoked,iran,Fishing in ankle-deep water,"FATAL, foot lacerated & crushed  ",Unknown,Y,M,Unspecified,27.89
1633,ND.0040,1997,Unprovoked,iran,Surfing,"FATAL, femoral artery severed, died 12 days later ",Unknown,Y,M,Unspecified,27.89
1634,ND.0039,1997,Unprovoked,iran,"Standing, washing rear wheels of his ambulance in ankle-deep water","FATAL, fell into water when shark seized his right ankle, right leg bitten, left forearm & hand lacerated, all tissue stripped from right arm ",Unknown,Y,M,Unspecified,27.89
1635,ND.0038,1997,Unprovoked,iraq,Swimming,"FATAL, left leg bitten with severe blood loss",Unknown,Y,M,Bull,13.0
1636,ND.0037,1997,Unprovoked,saudi arabia,Diving,"FATAL, died of sepsis",Unknown,Y,M,Unspecified,27.89
1637,ND.0036,1997,Unprovoked,saudi arabia,Diving,Buttocks bitten,Unknown,N,M,Unspecified,27.89
1638,ND.0035,1997,Unprovoked,saudi arabia,Diving,"Foot lacerated, surgically amputated",Unknown,N,M,Unspecified,27.89
1639,ND.0034,1997,Sea Disaster,pacific ocean,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1640,ND.0033,1997,Provoked,burma,Carrying a supposedly dead shark by its mouth,4 fingers severed by 'dead' shark. PROVOKED ACCIDENT,Unknown,N,M,Unspecified,27.89
1641,ND.0032,1997,Sea Disaster,papua new guinea,Spent 8 days in dinghy,"No injury, but shark removed the heel & part of his left shoe",Unknown,N,M,Unspecified,27.89
1642,ND.0031,1997,Sea Disaster,papua new guinea,"Aircraft ditched in the sea, swimming ashore",Shark bumped him,Unknown,N,M,Unspecified,27.89
1643,ND.0030,1997,Unprovoked,burma,Bathing,Fatal x 2,Unknown,Y,M,Unspecified,27.89
1644,ND.0028,1997,Boat,italy,Wooden fishing boat,No injury to occupant; shark capsized boat,Unknown,N,M,White,27.89
1645,ND.0027,1997,Unprovoked,greece,Sponge diving,Head bitten,Unknown,N,M,Unspecified,27.89
1646,ND.0026,1997,Unprovoked,belize,Standing,FATAL,Unknown,Y,M,Tiger,16.0
1647,ND.0025,1997,Unprovoked,australia,Surfing,Unknown,Unknown,Unknown,M,Unspecified,27.89
1648,ND.0024,1997,Unprovoked,reunion,Swimming,FATAL,Unknown,Y,M,Unspecified,27.89
1649,ND.0023,1997,Unprovoked,south africa,Wading,Ankle bitten,Unknown,N,F,Unspecified,27.89
1650,ND.0022,1997,Unprovoked,australia,Pearl diving,Lacerations to thigh,Unknown,N,M,Unspecified,27.89
1651,ND.0021,1997,Unprovoked,south africa,Swimming in pool formed by construction of a wharf,"FATAL, leg severed ",Unknown,Y,M,Unspecified,27.89
1652,ND.0020,1997,Unprovoked,australia,Surfing,FATAL,Unknown,Y,M,Unspecified,27.89
1653,ND.0019,1997,Unprovoked,usa,Fishing,2-inch lacerations,Unknown,N,M,Unspecified,27.89
1654,ND.0018,1997,Unprovoked,vietnam,Swimming around anchored ship,Foot bitten,Unknown,N,M,Unspecified,27.89
1655,ND.0017,1997,Unprovoked,south africa,Crew swimming alongside their anchored ship,FATAL,Unknown,Y,M,Unspecified,27.89
1656,ND.0016,1997,Unprovoked,south africa,4 men were bathing,FATAL,Unknown,Y,M,Unspecified,27.89
1657,ND.0015,1997,Unprovoked,fiji,Wreck of  large double sailing canoe,"FATAL, 18 people  were killed by sharks, 2 survived",Unknown,Y,M,Unspecified,27.89
1658,ND.0014,1997,Unprovoked,usa,Swimming,"""Lost leg""",Jul,N,M,Unspecified,27.89
1659,ND.0013,1997,Unprovoked,south africa,Fishing,"FATAL, body not recovered but shark was caught with the man's loincloth in its gut shortly afterwards.",Jul,Y,M,Unspecified,27.89
1660,ND.0012,1997,Unprovoked,south africa,Wading,"FATAL, leg stripped of flesh  ",Jul,Y,M,Unspecified,27.89
1661,ND.0011,1997,Unprovoked,asia?,Swimming,Foot severed,Unknown,N,M,Unspecified,27.89
1662,ND.0010,1997,Unprovoked,usa,Surfing,Ankle bitten,Unknown,N,F,Unspecified,27.89
